No.;Time;;Time 1;Time 2;Delay;;Delay 1;Delay 2;Jitter
2382;54,409604;;54,409604;54,409604;0;;-2,2E-05;-1E-06;2,1E-05
2383;54,409604;;54,409604;54,409626;2,2E-05;;-1E-06;4E-06;5E-06
2384;54,409626;;54,409626;54,409649;2,3E-05;;4E-06;-1,8E-05;-2,2E-05
2385;54,409649;;54,409649;54,409668;1,9E-05;;-1,8E-05;3,7E-05;5,5E-05
2386;54,409668;;54,409668;54,409705;3,7E-05;;3,7E-05;0;-3,7E-05
2387;54,409705;;54,409705;54,409705;0;;0;0;0
2388;54,409705;;54,409705;54,409705;0;;0;-3,9E-05;-3,9E-05
2389;54,409705;;54,409705;54,409705;0;;-3,9E-05;2,4E-05;6,3E-05
2390;54,409705;;54,409705;54,409744;3,9E-05;;2,4E-05;-0,000169;-0,000193
2391;54,409744;;54,409744;54,409759;1,5E-05;;-0,000169;-0,000151;1,8E-05
2392;54,409759;;54,409759;54,409943;0,000184;;-0,000151;0,00033;0,000481
2393;54,409943;;54,409943;54,410278;0,000335;;0,00033;-0,000169;-0,000499
2394;54,410278;;54,410278;54,410283;5E-06;;-0,000169;0,000174;0,000343
2395;54,410283;;54,410283;54,410457;0,000174;;0,000174;0;-0,000174
2396;54,410457;;54,410457;54,410457;0;;0;0;0
2397;54,410457;;54,410457;54,410457;0;;0;-5,6E-05;-5,6E-05
2398;54,410457;;54,410457;54,410457;0;;-5,6E-05;1,6E-05;7,2E-05
2399;54,410457;;54,410457;54,410513;5,6E-05;;1,6E-05;4E-05;2,4E-05
2400;54,410513;;54,410513;54,410553;4E-05;;4E-05;0;-4E-05
2401;54,410553;;54,410553;54,410553;0;;0;0;0
2402;54,410553;;54,410553;54,410553;0;;0;-3,1E-05;-3,1E-05
2403;54,410553;;54,410553;54,410553;0;;-3,1E-05;5E-06;3,6E-05
2404;54,410553;;54,410553;54,410584;3,1E-05;;5E-06;2,6E-05;2,1E-05
2405;54,410584;;54,410584;54,41061;2,6E-05;;2,6E-05;-2,6E-05;-5,2E-05
2406;54,41061;;54,41061;54,41061;0;;-2,6E-05;-2E-06;2,4E-05
2407;54,41061;;54,41061;54,410636;2,6E-05;;-2E-06;2,8E-05;3E-05
2408;54,410636;;54,410636;54,410664;2,8E-05;;2,8E-05;0;-2,8E-05
2409;54,410664;;54,410664;54,410664;0;;0;0;0
2410;54,410664;;54,410664;54,410664;0;;0;-1,7E-05;-1,7E-05
2411;54,410664;;54,410664;54,410664;0;;-1,7E-05;-3E-06;1,4E-05
2412;54,410664;;54,410664;54,410681;1,7E-05;;-3E-06;-0,000354;-0,000351
2413;54,410681;;54,410681;54,410701;2E-05;;-0,000354;0,000356;0,00071
2414;54,410701;;54,410701;54,411075;0,000374;;0,000356;2E-06;-0,000354
2415;54,411075;;54,411075;54,411093;1,8E-05;;2E-06;-1E-04;-0,000102
2416;54,411093;;54,411093;54,411109;1,6E-05;;-1E-04;-0,000173;-7,3E-05
2417;54,411109;;54,411109;54,411225;0,000116;;-0,000173;0,000289;0,000462
2418;54,411225;;54,411225;54,411514;0,000289;;0,000289;0;-0,000289
2419;54,411514;;54,411514;54,411514;0;;0;0;0
2420;54,411514;;54,411514;54,411514;0;;0;-4,3E-05;-4,3E-05
2421;54,411514;;54,411514;54,411514;0;;-4,3E-05;1,9E-05;6,2E-05
2422;54,411514;;54,411514;54,411557;4,3E-05;;1,9E-05;-2,8E-05;-4,7E-05
2423;54,411557;;54,411557;54,411581;2,4E-05;;-2,8E-05;5,2E-05;8E-05
2424;54,411581;;54,411581;54,411633;5,2E-05;;5,2E-05;0;-5,2E-05
2425;54,411633;;54,411633;54,411633;0;;0;0;0
2426;54,411633;;54,411633;54,411633;0;;0;0;0
2427;54,411633;;54,411633;54,411633;0;;0;0;0
2428;54,411633;;54,411633;54,411633;0;;0;-5,2E-05;-5,2E-05
2429;54,411633;;54,411633;54,411633;0;;-5,2E-05;2,9E-05;8,1E-05
2430;54,411633;;54,411633;54,411685;5,2E-05;;2,9E-05;8E-06;-2,1E-05
2431;54,411685;;54,411685;54,411708;2,3E-05;;8E-06;-0,066045;-0,066053
2432;54,411708;;54,411708;54,411723;1,5E-05;;-0,066045;0,06606;0,132105
2433;54,411723;;54,411723;54,477783;0,06606;;0,06606;-8,1E-05;-0,066141
2434;54,477783;;54,477783;54,477783;0;;-8,1E-05;2,3E-05;0,000104
2435;54,477783;;54,477783;54,477864;8,1E-05;;2,3E-05;5,8E-05;3,5E-05
2436;54,477864;;54,477864;54,477922;5,8E-05;;5,8E-05;-4,8E-05;-0,000106
2437;54,477922;;54,477922;54,477922;0;;-4,8E-05;-0,000924;-0,000876
2438;54,477922;;54,477922;54,47797;4,8E-05;;-0,000924;0,000473;0,001397
2439;54,47797;;54,47797;54,478942;0,000972;;0,000473;0,000499;2,6E-05
2440;54,478942;;54,478942;54,479441;0,000499;;0,000499;0;-0,000499
2441;54,479441;;54,479441;54,479441;0;;0;0;0
2442;54,479441;;54,479441;54,479441;0;;0;0;0
2443;54,479441;;54,479441;54,479441;0;;0;0;0
2444;54,479441;;54,479441;54,479441;0;;0;0;0
2445;54,479441;;54,479441;54,479441;0;;0;0;0
2446;54,479441;;54,479441;54,479441;0;;0;0;0
2447;54,479441;;54,479441;54,479441;0;;0;-0,000118;-0,000118
2448;54,479441;;54,479441;54,479441;0;;-0,000118;-0,006454;-0,006336
2449;54,479441;;54,479441;54,479559;0,000118;;-0,006454;0,005666;0,01212
2450;54,479559;;54,479559;54,486131;0,006572;;0,005666;0,000906;-0,00476
2451;54,486131;;54,486131;54,487037;0,000906;;0,000906;-0,000106;-0,001012
2452;54,487037;;54,487037;54,487037;0;;-0,000106;-0,00418;-0,004074
2453;54,487037;;54,487037;54,487143;0,000106;;-0,00418;0,004286;0,008466
2454;54,487143;;54,487143;54,491429;0,004286;;0,004286;-5,4E-05;-0,00434
2455;54,491429;;54,491429;54,491429;0;;-5,4E-05;-0,000286;-0,000232
2456;54,491429;;54,491429;54,491483;5,4E-05;;-0,000286;0,00034;0,000626
2457;54,491483;;54,491483;54,491823;0,00034;;0,00034;-3,9E-05;-0,000379
2458;54,491823;;54,491823;54,491823;0;;-3,9E-05;-0,001218;-0,001179
2459;54,491823;;54,491823;54,491862;3,9E-05;;-0,001218;0,001257;0,002475
2460;54,491862;;54,491862;54,493119;0,001257;;0,001257;-2,7E-05;-0,001284
2461;54,493119;;54,493119;54,493119;0;;-2,7E-05;-0,013888;-0,013861
2462;54,493119;;54,493119;54,493146;2,7E-05;;-0,013888;0,013915;0,027803
2463;54,493146;;54,493146;54,507061;0,013915;;0,013915;-8,4E-05;-0,013999
2464;54,507061;;54,507061;54,507061;0;;-8,4E-05;-0,054943;-0,054859
2465;54,507061;;54,507061;54,507145;8,4E-05;;-0,054943;-3,00646;-2,951517
2466;54,507145;;54,507145;54,562172;0,055027;;-3,00646;2,967366;5,973826
2467;54,562172;;54,562172;57,623659;3,061487;;2,967366;0,051762;-2,915604
2494;57,623659;;57,623659;57,71778;0,094121;;0,051762;-3,314006;-3,365768
2495;57,71778;;57,71778;57,760139;0,042359;;-3,314006;3,242845;6,556851
2498;57,760139;;57,760139;61,116504;3,356365;;3,242845;0,074721;-3,168124
2518;61,116504;;61,116504;61,230024;0,11352;;0,074721;-0,066481;-0,141202
2519;61,230024;;61,230024;61,268823;0,038799;;-0,066481;-3,555889;-3,489408
2520;61,268823;;61,268823;61,374103;0,10528;;-3,555889;3,58628;7,142169
2523;61,374103;;61,374103;65,035272;3,661169;;3,58628;-0,112933;-3,699213
2582;65,035272;;65,035272;65,110161;0,074889;;-0,112933;0,187737;0,30067
2583;65,110161;;65,110161;65,297983;0,187822;;0,187737;-2,076588;-2,264325
2584;65,297983;;65,297983;65,298068;8,5E-05;;-2,076588;1,964041;4,040629
2585;65,298068;;65,298068;67,374741;2,076673;;1,964041;0,065235;-1,898806
2592;67,374741;;67,374741;67,487373;0,112632;;0,065235;-0,125468;-0,190703
2593;67,487373;;67,487373;67,53477;0,047397;;-0,125468;0,143502;0,26897
2594;67,53477;;67,53477;67,707635;0,172865;;0,143502;0,029232;-0,11427
2613;67,707635;;67,707635;67,736998;0,029363;;0,029232;-0,00046;-0,029692
2628;67,736998;;67,736998;67,737129;0,000131;;-0,00046;0,000591;0,001051
2629;67,737129;;67,737129;67,73772;0,000591;;0,000591;-0,018417;-0,019008
2630;67,73772;;67,73772;67,73772;0;;-0,018417;0,018417;0,036834
2631;67,73772;;67,73772;67,756137;0,018417;;0,018417;-0,002161;-0,020578
2636;67,756137;;67,756137;67,756137;0;;-0,002161;0,002161;0,004322
2637;67,756137;;67,756137;67,758298;0,002161;;0,002161;-6,8E-05;-0,002229
2639;67,758298;;67,758298;67,758298;0;;-6,8E-05;-0,070391;-0,070323
2640;67,758298;;67,758298;67,758366;6,8E-05;;-0,070391;0,070459;0,14085
2641;67,758366;;67,758366;67,828825;0,070459;;0,070459;0;-0,070459
2643;67,828825;;67,828825;67,828825;0;;0;-8,2E-05;-8,2E-05
2644;67,828825;;67,828825;67,828825;0;;-8,2E-05;-0,001199;-0,001117
2645;67,828825;;67,828825;67,828907;8,2E-05;;-0,001199;-0,015887;-0,014688
2646;67,828907;;67,828907;67,830188;0,001281;;-0,015887;0,017136;0,033023
2647;67,830188;;67,830188;67,847356;0,017168;;0,017136;-0,082305;-0,099441
2648;67,847356;;67,847356;67,847388;3,2E-05;;-0,082305;0,032038;0,114343
2649;67,847388;;67,847388;67,929725;0,082337;;0,032038;-5,764114;-5,796152
2650;67,929725;;67,929725;67,980024;0,050299;;-5,764114;5,771794;11,535908
2655;67,980024;;67,980024;73,794437;5,814413;;5,771794;-1,097992;-6,869786
2706;73,794437;;73,794437;73,837056;0,042619;;-1,097992;1,140537;2,238529
2707;73,837056;;73,837056;74,977667;1,140611;;1,140537;-0,025275;-1,165812
2709;74,977667;;74,977667;74,977741;7,4E-05;;-0,025275;0,025349;0,050624
2710;74,977741;;74,977741;75,00309;0,025349;;0,025349;-0,056693;-0,082042
2711;75,00309;;75,00309;75,00309;0;;-0,056693;0,019472;0,076165
2712;75,00309;;75,00309;75,059783;0,056693;;0,019472;-0,711628;-0,7311
2714;75,059783;;75,059783;75,097004;0,037221;;-0,711628;0,748496;1,460124
2715;75,097004;;75,097004;75,845853;0,748849;;0,748496;-0,306006;-1,054502
2717;75,845853;;75,845853;75,846206;0,000353;;-0,306006;-6,240811;-5,934805
2718;75,846206;;75,846206;76,152565;0,306359;;-6,240811;6,52376;12,764571
2719;76,152565;;76,152565;82,699735;6,54717;;6,52376;-7,312069;-13,835829
2746;82,699735;;82,699735;82,723145;0,02341;;-7,312069;7,311354;14,623423
2747;82,723145;;82,723145;90,058624;7,335479;;7,311354;-0,522451;-7,833805
2760;90,058624;;90,058624;90,082749;0,024125;;-0,522451;0,505745;1,028196
2762;90,082749;;90,082749;90,629325;0,546576;;0,505745;-6,830292;-7,336037
2763;90,629325;;90,629325;90,670156;0,040831;;-6,830292;6,829889;13,660181
2764;90,670156;;90,670156;97,541279;6,871123;;6,829889;-0,68777;-7,517659
2768;97,541279;;97,541279;97,582513;0,041234;;-0,68777;0,696524;1,384294
2769;97,582513;;97,582513;98,311517;0,729004;;0,696524;-4,256286;-4,95281
2772;98,311517;;98,311517;98,343997;0,03248;;-4,256286;4,189727;8,446013
2773;98,343997;;98,343997;102,632763;4,288766;;4,189727;0,046293;-4,143434
2899;102,632763;;102,632763;102,731802;0,099039;;0,046293;-3,440839;-3,487132
2900;102,731802;;102,731802;102,784548;0,052746;;-3,440839;3,452581;6,89342
2901;102,784548;;102,784548;106,278133;3,493585;;3,452581;-1,013382;-4,465963
2913;106,278133;;106,278133;106,319137;0,041004;;-1,013382;0,949756;1,963138
2914;106,319137;;106,319137;107,373523;1,054386;;0,949756;0,062935;-0,886821
2920;107,373523;;107,373523;107,478153;0,10463;;0,062935;-5,368215;-5,43115
2923;107,478153;;107,478153;107,519848;0,041695;;-5,368215;5,370177;10,738392
2924;107,519848;;107,519848;112,929758;5,40991;;5,370177;-5,842256;-11,212433
2953;112,929758;;112,929758;112,969491;0,039733;;-5,842256;5,845395;11,687651
2954;112,969491;;112,969491;118,85148;5,881989;;5,845395;-0,507776;-6,353171
3257;118,85148;;118,85148;118,888074;0,036594;;-0,507776;0,54437;1,052146
3258;118,888074;;118,888074;119,432444;0,54437;;0,54437;-0,000158;-0,544528
3266;119,432444;;119,432444;119,432444;0;;-0,000158;-0,006392;-0,006234
3267;119,432444;;119,432444;119,432602;0,000158;;-0,006392;0,00655;0,012942
3268;119,432602;;119,432602;119,439152;0,00655;;0,00655;0;-0,00655
3269;119,439152;;119,439152;119,439152;0;;0;0;0
3270;119,439152;;119,439152;119,439152;0;;0;-0,000143;-0,000143
3271;119,439152;;119,439152;119,439152;0;;-0,000143;9,9E-05;0,000242
3272;119,439152;;119,439152;119,439295;0,000143;;9,9E-05;-0,012081;-0,01218
3273;119,439295;;119,439295;119,439339;4,4E-05;;-0,012081;0,012125;0,024206
3274;119,439339;;119,439339;119,451464;0,012125;;0,012125;-0,000124;-0,012249
3275;119,451464;;119,451464;119,451464;0;;-0,000124;-0,007258;-0,007134
3276;119,451464;;119,451464;119,451588;0,000124;;-0,007258;0,007382;0,01464
3277;119,451588;;119,451588;119,45897;0,007382;;0,007382;-0,000125;-0,007507
3278;119,45897;;119,45897;119,45897;0;;-0,000125;-0,555318;-0,555193
3279;119,45897;;119,45897;119,459095;0,000125;;-0,555318;0,555362;1,11068
3280;119,459095;;119,459095;120,014538;0,555443;;0,555362;-0,051113;-0,606475
3373;120,014538;;120,014538;120,014619;8,1E-05;;-0,051113;0,051194;0,102307
3374;120,014619;;120,014619;120,065813;0,051194;;0,051194;-0,036396;-0,08759
3375;120,065813;;120,065813;120,065813;0;;-0,036396;-0,027424;0,008972
3376;120,065813;;120,065813;120,102209;0,036396;;-0,027424;-0,929335;-0,901911
3377;120,102209;;120,102209;120,166029;0,06382;;-0,929335;0,693881;1,623216
3378;120,166029;;120,166029;121,159184;0,993155;;0,693881;-5,973135;-6,667016
3463;121,159184;;121,159184;121,458458;0,299274;;-5,973135;6,250321;12,223456
3544;121,458458;;121,458458;127,730867;6,272409;;6,250321;-7,320278;-13,570599
4216;127,730867;;127,730867;127,752955;0,022088;;-7,320278;7,32621;14,646488
4217;127,752955;;127,752955;135,095321;7,342366;;7,32621;-0,55754;-7,88375
4519;135,095321;;135,095321;135,111477;0,016156;;-0,55754;0,54051;1,09805
4520;135,111477;;135,111477;135,685173;0,573696;;0,54051;0,00249;-0,53802
4525;135,685173;;135,685173;135,718359;0,033186;;0,00249;0,030213;0,027723
4526;135,718359;;135,718359;135,749055;0,030696;;0,030213;-0,31376;-0,343973
4527;135,749055;;135,749055;135,749538;0,000483;;-0,31376;-6,209895;-5,896135
4528;135,749538;;135,749538;136,063781;0,314243;;-6,209895;6,325564;12,535459
4530;136,063781;;136,063781;142,587919;6,524138;;6,325564;-0,370623;-6,696187
6170;142,587919;;142,587919;142,786493;0,198574;;-0,370623;0,531466;0,902089
6389;142,786493;;142,786493;143,35569;0,569197;;0,531466;-3,085118;-3,616584
7695;143,35569;;143,35569;143,393421;0,037731;;-3,085118;3,12266;6,207778
7873;143,393421;;143,393421;146,51627;3,122849;;3,12266;8,6E-05;-3,122574
9365;146,51627;;146,51627;146,516459;0,000189;;8,6E-05;-0,000548;-0,000634
9366;146,516459;;146,516459;146,516562;0,000103;;-0,000548;-0,061071;-0,060523
9367;146,516562;;146,516562;146,517213;0,000651;;-0,061071;0,061722;0,122793
9368;146,517213;;146,517213;146,578935;0,061722;;0,061722;0;-0,061722
9407;146,578935;;146,578935;146,578935;0;;0;0;0
9408;146,578935;;146,578935;146,578935;0;;0;-0,000185;-0,000185
9409;146,578935;;146,578935;146,578935;0;;-0,000185;0,000133;0,000318
9410;146,578935;;146,578935;146,57912;0,000185;;0,000133;2,2E-05;-0,000111
9412;146,57912;;146,57912;146,579172;5,2E-05;;2,2E-05;-3,5E-05;-5,7E-05
9413;146,579172;;146,579172;146,579202;3E-05;;-3,5E-05;-0,00133;-0,001295
9414;146,579202;;146,579202;146,579267;6,5E-05;;-0,00133;0,001395;0,002725
9415;146,579267;;146,579267;146,580662;0,001395;;0,001395;-0,005291;-0,006686
9420;146,580662;;146,580662;146,580662;0;;-0,005291;0,005291;0,010582
9421;146,580662;;146,580662;146,585953;0,005291;;0,005291;0;-0,005291
9423;146,585953;;146,585953;146,585953;0;;0;-7,1E-05;-7,1E-05
9424;146,585953;;146,585953;146,585953;0;;-7,1E-05;-0,004423;-0,004352
9425;146,585953;;146,585953;146,586024;7,1E-05;;-0,004423;0,004494;0,008917
9426;146,586024;;146,586024;146,590518;0,004494;;0,004494;-4,7E-05;-0,004541
9427;146,590518;;146,590518;146,590518;0;;-4,7E-05;-0,000655;-0,000608
9428;146,590518;;146,590518;146,590565;4,7E-05;;-0,000655;-0,026625;-0,02597
9430;146,590565;;146,590565;146,591267;0,000702;;-0,026625;-0,727558;-0,700933
9431;146,591267;;146,591267;146,618594;0,027327;;-0,727558;0,649512;1,37707
9444;146,618594;;146,618594;147,373479;0,754885;;0,649512;0,063002;-0,58651
10664;147,373479;;147,373479;147,478852;0,105373;;0,063002;-0,090252;-0,153254
10665;147,478852;;147,478852;147,521223;0,042371;;-0,090252;-0,088855;0,001397
10666;147,521223;;147,521223;147,653846;0,132623;;-0,088855;0,178581;0,267436
10667;147,653846;;147,653846;147,875324;0,221478;;0,178581;-1,040421;-1,219002
10668;147,875324;;147,875324;147,918221;0,042897;;-1,040421;1,081307;2,121728
10672;147,918221;;147,918221;149,001539;1,083318;;1,081307;-0,06915;-1,150457
11082;149,001539;;149,001539;149,00355;0,002011;;-0,06915;0,071161;0,140311
11085;149,00355;;149,00355;149,074711;0,071161;;0,071161;-0,00016;-0,071321
11092;149,074711;;149,074711;149,074711;0;;-0,00016;0,00011;0,00027
11093;149,074711;;149,074711;149,074871;0,00016;;0,00011;-0,000592;-0,000702
11094;149,074871;;149,074871;149,074921;5E-05;;-0,000592;0,000642;0,001234
11095;149,074921;;149,074921;149,075563;0,000642;;0,000642;-0,000664;-0,001306
11100;149,075563;;149,075563;149,075563;0;;-0,000664;0,000664;0,001328
11101;149,075563;;149,075563;149,076227;0,000664;;0,000664;-0,004179;-0,004843
11103;149,076227;;149,076227;149,076227;0;;-0,004179;0,004179;0,008358
11104;149,076227;;149,076227;149,080406;0,004179;;0,004179;-0,000394;-0,004573
11112;149,080406;;149,080406;149,080406;0;;-0,000394;0,000394;0,000788
11113;149,080406;;149,080406;149,0808;0,000394;;0,000394;-5,3E-05;-0,000447
11114;149,0808;;149,0808;149,0808;0;;-5,3E-05;-0,000337;-0,000284
11115;149,0808;;149,0808;149,080853;5,3E-05;;-0,000337;0,00039;0,000727
11116;149,080853;;149,080853;149,081243;0,00039;;0,00039;-6E-05;-0,00045
11117;149,081243;;149,081243;149,081243;0;;-6E-05;-0,000569;-0,000509
11118;149,081243;;149,081243;149,081303;6E-05;;-0,000569;-0,001191;-0,000622
11120;149,081303;;149,081303;149,081932;0,000629;;-0,001191;0,00182;0,003011
11121;149,081932;;149,081932;149,083752;0,00182;;0,00182;0;-0,00182
11122;149,083752;;149,083752;149,083752;0;;0;-0,000111;-0,000111
11123;149,083752;;149,083752;149,083752;0;;-0,000111;-0,000407;-0,000296
11124;149,083752;;149,083752;149,083863;0,000111;;-0,000407;0,000518;0,000925
11125;149,083863;;149,083863;149,084381;0,000518;;0,000518;-5,7E-05;-0,000575
11126;149,084381;;149,084381;149,084381;0;;-5,7E-05;-0,000558;-0,000501
11127;149,084381;;149,084381;149,084438;5,7E-05;;-0,000558;-0,007451;-0,006893
11130;149,084438;;149,084438;149,085053;0,000615;;-0,007451;0,003902;0,011353
11131;149,085053;;149,085053;149,093119;0,008066;;0,003902;-9,966845;-9,970747
11156;149,093119;;149,093119;149,097283;0,004164;;-9,966845;9,95117;19,918015
11163;149,097283;;149,097283;159,068292;9,971009;;9,95117;0,01973;-9,93144
16012;159,068292;;159,068292;159,088131;0,019839;;0,01973;-0,000687;-0,020417
16022;159,088131;;159,088131;159,08824;0,000109;;-0,000687;0,000796;0,001483
16024;159,08824;;159,08824;159,089036;0,000796;;0,000796;-0,004127;-0,004923
16025;159,089036;;159,089036;159,089036;0;;-0,004127;0,004127;0,008254
16026;159,089036;;159,089036;159,093163;0,004127;;0,004127;-0,000183;-0,00431
16029;159,093163;;159,093163;159,093163;0;;-0,000183;0,000183;0,000366
16030;159,093163;;159,093163;159,093346;0,000183;;0,000183;-5,4E-05;-0,000237
16031;159,093346;;159,093346;159,093346;0;;-5,4E-05;-0,081949;-0,081895
16032;159,093346;;159,093346;159,0934;5,4E-05;;-0,081949;0,082003;0,163952
16033;159,0934;;159,0934;159,175403;0,082003;;0,082003;-0,000102;-0,082105
16045;159,175403;;159,175403;159,175403;0;;-0,000102;-0,001093;-0,000991
16046;159,175403;;159,175403;159,175505;0,000102;;-0,001093;-0,005735;-0,004642
16049;159,175505;;159,175505;159,1767;0,001195;;-0,005735;0,006875;0,01261
16058;159,1767;;159,1767;159,18363;0,00693;;0,006875;-0,00824;-0,015115
16099;159,18363;;159,18363;159,183685;5,5E-05;;-0,00824;-3,325395;-3,317155
16100;159,183685;;159,183685;159,19198;0,008295;;-3,325395;3,303881;6,629276
16136;159,19198;;159,19198;162,52567;3,33369;;3,303881;0,029675;-3,274206
16831;162,52567;;162,52567;162,555479;0,029809;;0,029675;-0,004324;-0,033999
16834;162,555479;;162,555479;162,555613;0,000134;;-0,004324;-0,027587;-0,023263
16835;162,555613;;162,555613;162,560071;0,004458;;-0,027587;0,032045;0,059632
16836;162,560071;;162,560071;162,592116;0,032045;;0,032045;-7,1E-05;-0,032116
16837;162,592116;;162,592116;162,592116;0;;-7,1E-05;-0,01697;-0,016899
16838;162,592116;;162,592116;162,592187;7,1E-05;;-0,01697;-0,013232;0,003738
16839;162,592187;;162,592187;162,609228;0,017041;;-0,013232;-0,003736;0,009496
16840;162,609228;;162,609228;162,639501;0,030273;;-0,003736;0,028891;0,032627
16841;162,639501;;162,639501;162,67351;0,034009;;0,028891;0,004854;-0,024037
16857;162,67351;;162,67351;162,678628;0,005118;;0,004854;0,000264;-0,00459
16861;162,678628;;162,678628;162,678892;0,000264;;0,000264;0;-0,000264
16862;162,678892;;162,678892;162,678892;0;;0;0;0
16863;162,678892;;162,678892;162,678892;0;;0;0;0
16864;162,678892;;162,678892;162,678892;0;;0;-0,11096;-0,11096
16865;162,678892;;162,678892;162,678892;0;;-0,11096;-0,077104;0,033856
16866;162,678892;;162,678892;162,789852;0,11096;;-0,077104;0,188064;0,265168
16948;162,789852;;162,789852;162,977916;0,188064;;0,188064;-5,3E-05;-0,188117
17256;162,977916;;162,977916;162,977916;0;;-5,3E-05;-0,000655;-0,000602
17257;162,977916;;162,977916;162,977969;5,3E-05;;-0,000655;0,000708;0,001363
17258;162,977969;;162,977969;162,978677;0,000708;;0,000708;-4,3E-05;-0,000751
17259;162,978677;;162,978677;162,978677;0;;-4,3E-05;-0,000332;-0,000289
17260;162,978677;;162,978677;162,97872;4,3E-05;;-0,000332;0,000375;0,000707
17261;162,97872;;162,97872;162,979095;0,000375;;0,000375;-6,9E-05;-0,000444
17262;162,979095;;162,979095;162,979095;0;;-6,9E-05;-0,000262;-0,000193
17263;162,979095;;162,979095;162,979164;6,9E-05;;-0,000262;0,000331;0,000593
17264;162,979164;;162,979164;162,979495;0,000331;;0,000331;-3,8E-05;-0,000369
17266;162,979495;;162,979495;162,979495;0;;-3,8E-05;-0,000296;-0,000258
17267;162,979495;;162,979495;162,979533;3,8E-05;;-0,000296;0,000334;0,00063
17268;162,979533;;162,979533;162,979867;0,000334;;0,000334;-2,1E-05;-0,000355
17270;162,979867;;162,979867;162,979867;0;;-2,1E-05;-0,00072;-0,000699
17271;162,979867;;162,979867;162,979888;2,1E-05;;-0,00072;0,000741;0,001461
17272;162,979888;;162,979888;162,980629;0,000741;;0,000741;-5,1E-05;-0,000792
17273;162,980629;;162,980629;162,980629;0;;-5,1E-05;-0,102613;-0,102562
17274;162,980629;;162,980629;162,98068;5,1E-05;;-0,102613;0,102664;0,205277
17275;162,98068;;162,98068;163,083344;0,102664;;0,102664;-4,2E-05;-0,102706
17369;163,083344;;163,083344;163,083344;0;;-4,2E-05;-0,000369;-0,000327
